Window #,Window start index,Window stop index,GT steps in window,Predicted steps in window,GT running step sum,Predicted running step sum,Difference,Index output
4192,4310,4384,7.0,3.9428654,405.7999999999946,236.67254765987389,0,None
4193,4311,4385,7.0,3.30485,405.8933333333279,236.7166123278935,0,None
4194,4312,4386,7.0,3.5577302,405.9866666666612,236.76404873053227,0,None
4195,4313,4387,7.0,4.7300954,406.0799999999945,236.827116669019,0,None
4196,4314,4388,7.0,4.813275,406.17333333332783,236.89129366715744,0,None
4197,4315,4389,6.0,4.1087756,406.2533333333278,236.94607734203333,0,None
4198,4316,4390,6.0,3.085693,406.3333333333278,236.98721991380052,0,None
4199,4317,4391,6.0,3.4014401,406.4133333333278,237.03257244904833,1,4355
4200,4318,4392,6.0,3.844717,406.49333333332777,237.08383534272508,0,None
4201,4319,4393,6.0,4.4260497,406.57333333332775,237.14284933884935,0,None
4202,4320,4394,6.0,4.16246,406.65333333332774,237.19834880352016,0,None
4203,4321,4395,6.0,3.1074882,406.7333333333277,237.23978197892504,0,None
4204,4322,4396,5.0,2.799985,406.7999999999944,237.27711511135098,0,None
4205,4323,4397,5.0,3.8306255,406.86666666666105,237.32819011847175,0,None
4206,4324,4398,5.0,4.45954,406.9333333333277,237.38765065034227,0,None
4207,4325,4399,6.0,4.197381,407.0133333333277,237.44361573060348,0,None
4208,4326,4400,6.0,1.7759717,407.0933333333277,237.46729535261784,0,None
4209,4327,4401,6.0,1.5925809,407.17333333332766,237.48852976481115,0,None
4210,4328,4402,6.0,3.049417,407.25333333332765,237.52918865839635,0,None
4211,4329,4403,6.0,4.342494,407.33333333332763,237.58708857854202,0,None
4212,4330,4404,6.0,5.032015,407.4133333333276,237.6541821098327,0,None
4213,4331,4405,5.0,3.599131,407.4799999999943,237.7021705245971,0,None
4214,4332,4406,5.0,3.5181785,407.54666666666094,237.7490795707702,0,None
4215,4333,4407,6.0,3.4191585,407.6266666666609,237.79466835021967,0,None
4216,4334,4408,6.0,3.711588,407.7066666666609,237.84415618896477,0,None
4217,4335,4409,6.0,4.5099444,407.7866666666609,237.9042887814839,0,None
4218,4336,4410,6.0,3.1138515,407.8666666666609,237.9458068021138,0,None
4219,4337,4411,6.0,2.621655,407.94666666666086,237.98076220194494,0,None
4220,4338,4412,6.0,3.2235346,408.02666666666084,238.02374266306555,1,4376
4221,4339,4413,6.0,4.0718412,408.10666666666083,238.07803387959794,0,None
4222,4340,4414,6.0,4.6301913,408.1866666666608,238.1397697639465,0,None
4223,4341,4415,6.0,3.4680972,408.2666666666608,238.1860110600789,0,None
4224,4342,4416,7.0,2.2489042,408.3599999999941,238.21599644978838,0,None
4225,4343,4417,6.0,2.2551003,408.4399999999941,238.24606445312497,0,None
4226,4344,4418,6.0,3.856196,408.51999999999407,238.29748039881386,0,None
4227,4345,4419,6.0,4.5363874,408.59999999999405,238.35796556472775,0,None
4228,4346,4420,6.0,4.4622,408.67999999999404,238.41746156692503,0,None
4229,4347,4421,6.0,3.1222663,408.759999999994,238.4590917841593,0,None
4230,4348,4422,6.0,3.9633904,408.839999999994,238.51193698883054,0,None
4231,4349,4423,7.0,4.4921827,408.9333333333273,238.5718327585856,0,None
4232,4350,4424,7.0,4.46201,409.0266666666606,238.63132622400917,0,None
4233,4351,4425,7.0,3.5704732,409.1199999999939,238.67893253326415,0,None
4234,4352,4426,7.0,3.2075744,409.2133333333272,238.72170019149777,0,None
4235,4353,4427,7.0,3.9314427,409.30666666666053,238.77411942799884,0,None
4236,4354,4428,6.0,4.5716004,409.3866666666605,238.83507410049435,0,None
4237,4355,4429,6.0,4.1898284,409.4666666666605,238.89093847910559,0,None
4238,4356,4430,6.0,4.6140203,409.5466666666605,238.95245875040686,0,None
4239,4357,4431,6.0,4.068283,409.62666666666047,239.00670252482092,1,4395
4240,4358,4432,7.0,3.7311034,409.7199999999938,239.05645057042435,0,None
4241,4359,4433,7.0,2.7624402,409.8133333333271,239.09328310648596,0,None
4242,4360,4434,7.0,2.6039476,409.9066666666604,239.12800240834548,0,None
4243,4361,4435,7.0,3.8850603,409.9999999999937,239.17980321248368,0,None
4244,4362,4436,7.0,4.3163157,410.093333333327,239.23735408782954,0,None
4245,4363,4437,7.0,4.5728045,410.1866666666603,239.29832481384273,0,None
4246,4364,4438,7.0,3.657898,410.2799999999936,239.34709678649898,0,None
4247,4365,4439,8.0,3.4200354,410.3866666666603,239.39269725799556,0,None
4248,4366,4440,8.0,4.0440807,410.493333333327,239.44661833445227,0,None
4249,4367,4441,8.0,3.4795961,410.59999999999366,239.4930129496256,0,None
4250,4368,4442,7.0,4.012271,410.69333333332696,239.54650989532468,0,None
4251,4369,4443,7.0,3.5675979,410.78666666666027,239.5940778668721,0,None
4252,4370,4444,7.0,2.9471626,410.8799999999936,239.6333733685811,0,None
4253,4371,4445,7.0,3.6656513,410.9733333333269,239.68224871953325,0,None
4254,4372,4446,7.0,3.6208763,411.0666666666602,239.73052707036334,0,None
4255,4373,4447,8.0,4.3082733,411.17333333332687,239.78797071456907,0,None
4256,4374,4448,8.0,2.6790051,411.27999999999355,239.82369078318277,0,None
4257,4375,4449,8.0,1.8572372,411.38666666666023,239.84845394611358,0,None
4258,4376,4450,8.0,2.473575,411.4933333333269,239.88143494764964,0,None
4259,4377,4451,8.0,3.5145063,411.5999999999936,239.92829503218334,0,None
4260,4378,4452,8.0,4.7820044,411.7066666666603,239.99205509026848,0,None
4261,4379,4453,8.0,4.1726613,411.81333333332697,240.04769057432813,1,4417
4262,4380,4454,8.0,3.2182674,411.91999999999365,240.09060080687206,0,None
4263,4381,4455,9.0,3.7098222,412.03999999999365,240.1400651025772,0,None
4264,4382,4456,9.0,3.7605348,412.15999999999366,240.19020556608837,0,None
4265,4383,4457,9.0,3.5812411,412.27999999999366,240.23795544783275,0,None
4266,4384,4458,8.0,2.7324255,412.38666666666035,240.27438778718312,0,None
4267,4385,4459,8.0,2.4112449,412.49333333332703,240.3065377187729,0,None
4268,4386,4460,8.0,3.0278974,412.5999999999937,240.34690968354542,0,None
4269,4387,4461,8.0,3.51795,412.7066666666604,240.39381568431853,0,None
4270,4388,4462,9.0,3.980372,412.8266666666604,240.44688731034594,0,None
4271,4389,4463,9.0,4.0241,412.9466666666604,240.50054197470345,0,None
4272,4390,4464,9.0,3.8272457,413.0666666666604,240.55157191753386,0,None
4273,4391,4465,9.0,3.1446776,413.1866666666604,240.59350095272063,0,None
4274,4392,4466,9.0,2.7878222,413.3066666666604,240.630671916008,0,None
4275,4393,4467,9.0,3.9269023,413.4266666666604,240.68303061326344,0,None
4276,4394,4468,9.0,4.501145,413.5466666666604,240.74304587841033,0,None
4277,4395,4469,9.0,4.645927,413.66666666666043,240.8049915711085,0,None
4278,4396,4470,9.0,3.8008943,413.78666666666044,240.85567016124725,0,None
4279,4397,4471,10.0,4.2804055,413.91999999999376,240.91274223486582,0,None
4280,4398,4472,10.0,4.145199,414.0533333333271,240.96801155249278,0,None
4281,4399,4473,10.0,3.9604821,414.1866666666604,241.0208179807663,1,4437
4282,4400,4474,9.0,3.8983994,414.3066666666604,241.07279663880666,0,None
4283,4401,4475,9.0,3.5270152,414.4266666666604,241.11982350826264,0,None
4284,4402,4476,9.0,4.1640735,414.5466666666604,241.17534448782604,0,None
4285,4403,4477,9.0,4.2724733,414.66666666666043,241.2323107989629,0,None
4286,4404,4478,9.0,5.067518,414.78666666666044,241.29987770875294,0,None
4287,4405,4479,10.0,4.822387,414.91999999999376,241.3641762049993,0,None
4288,4406,4480,10.0,4.9600167,415.0533333333271,241.43030976136527,0,None
4289,4407,4481,10.0,4.008978,415.1866666666604,241.48376279989878,0,None
4290,4408,4482,9.0,3.6080189,415.3066666666604,241.53186971823374,0,None
4291,4409,4483,9.0,3.971383,415.4266666666604,241.5848214928309,0,None
4292,4410,4484,9.0,4.1804314,415.5466666666604,241.64056057771046,0,None
4293,4411,4485,9.0,4.003736,415.66666666666043,241.69394372463225,0,None
4294,4412,4486,10.0,3.4622664,415.79999999999376,241.7401072772344,0,None
4295,4413,4487,10.0,2.8740907,415.9333333333271,241.77842848618823,0,None
4296,4414,4488,10.0,3.6206217,416.0666666666604,241.82670344193775,0,None
4297,4415,4489,10.0,4.2509556,416.19999999999374,241.88338284969328,0,None
4298,4416,4490,10.0,3.9971762,416.33333333332706,241.9366785319646,0,None
4299,4417,4491,9.0,3.503726,416.45333333332707,241.9833948787053,0,None
4300,4418,4492,9.0,2.511669,416.57333333332707,242.01688379764553,1,4456
4301,4419,4493,9.0,2.5007715,416.6933333333271,242.05022741794582,0,None
4302,4420,4494,9.0,2.8982697,416.8133333333271,242.08887101332343,0,None
4303,4421,4495,10.0,2.7267308,416.9466666666604,242.12522742430366,0,None
4304,4422,4496,10.0,2.4968917,417.07999999999373,242.1585193141301,0,None
4305,4423,4497,10.0,2.5466232,417.21333333332706,242.19247429052984,0,None
4306,4424,4498,9.0,3.1007738,417.33333333332706,242.23381794134772,0,None
4307,4425,4499,9.0,3.5504794,417.45333333332707,242.28115766684212,0,None
4308,4426,4500,9.0,3.830274,417.57333333332707,242.3322279882431,0,None
4309,4427,4501,9.0,3.774396,417.6933333333271,242.38255326747893,0,None
4310,4428,4502,9.0,3.6982474,417.8133333333271,242.43186323324838,0,None
4311,4429,4503,10.0,3.946783,417.9466666666604,242.484487007459,0,None
4312,4430,4504,10.0,4.0960126,418.07999999999373,242.53910050868987,0,None
4313,4431,4505,10.0,3.8879776,418.21333333332706,242.5909402100245,0,None
4314,4432,4506,10.0,3.4504085,418.3466666666604,242.63694565614065,0,None
4315,4433,4507,9.0,3.3462806,418.4666666666604,242.6815627304713,0,None
4316,4434,4508,9.0,3.5491471,418.5866666666604,242.7288846921921,0,None
4317,4435,4509,9.0,3.4655313,418.7066666666604,242.77509177684786,0,None
4318,4436,4510,10.0,3.9669633,418.8399999999937,242.8279846207301,0,None
4319,4437,4511,10.0,4.2873654,418.97333333332705,242.88514949321748,0,None
4320,4438,4512,10.0,4.2384415,419.1066666666604,242.94166204611463,0,None
4321,4439,4513,10.0,4.323596,419.2399999999937,242.99930999279024,0,None
4322,4440,4514,9.0,3.754253,419.3599999999937,243.0493666982651,1,4478
4323,4441,4515,9.0,3.8748116,419.4799999999937,243.10103085358938,0,None
4324,4442,4516,9.0,4.0519404,419.5999999999937,243.1550567261378,0,None
4325,4443,4517,9.0,4.1753845,419.7199999999937,243.21072851975757,0,None
4326,4444,4518,9.0,4.1428165,419.8399999999937,243.26596607367196,0,None
4327,4445,4519,10.0,3.7433314,419.97333333332705,243.31587715943652,0,None
4328,4446,4520,10.0,4.38735,420.1066666666604,243.37437516053515,0,None
4329,4447,4521,10.0,4.6603937,420.2399999999937,243.43651374340055,0,None
4330,4448,4522,9.0,4.5752587,420.3599999999937,243.49751719315844,0,None
4331,4449,4523,9.0,4.5135717,420.4799999999937,243.55769814968107,0,None
4332,4450,4524,9.0,4.4096103,420.5999999999937,243.61649295330045,0,None
4333,4451,4525,9.0,4.52975,420.7199999999937,243.6768896182378,0,None
4334,4452,4526,9.0,4.7668242,420.8399999999937,243.74044727484383,0,None
4335,4453,4527,9.0,4.7122145,420.9599999999937,243.8032768011093,0,None
4336,4454,4528,9.0,4.6715384,421.07999999999373,243.86556397914885,0,None
4337,4455,4529,9.0,5.081846,421.19999999999374,243.93332192897796,0,None
4338,4456,4530,8.0,5.399575,421.3066666666604,244.00531626542409,1,4494
4339,4457,4531,8.0,5.78316,421.4133333333271,244.0824250682195,0,None
4340,4458,4532,8.0,5.1870494,421.5199999999938,244.15158572673798,0,None
4341,4459,4533,8.0,4.508526,421.62666666666047,244.21169940471648,0,None
4342,4460,4534,8.0,4.3330774,421.73333333332715,244.26947377045948,0,None
4343,4461,4535,8.0,3.953106,421.83999999999384,244.32218184947968,0,None
4344,4462,4536,8.0,4.256494,421.9466666666605,244.37893510341644,0,None
4345,4463,4537,7.0,4.100866,422.0399999999938,244.4336133146286,0,None
4346,4464,4538,7.0,3.9091225,422.13333333332713,244.48573494752247,0,None
4347,4465,4539,7.0,4.0302696,422.22666666666044,244.5394718758265,0,None
4348,4466,4540,8.0,4.021634,422.3333333333271,244.59309366385142,0,None
4349,4467,4541,8.0,3.6392722,422.4399999999938,244.64161729335785,0,None
4350,4468,4542,8.0,3.0604181,422.5466666666605,244.68242286841075,0,None
4351,4469,4543,8.0,2.9438438,422.65333333332717,244.72167411963144,0,None
4352,4470,4544,8.0,3.5481887,422.75999999999385,244.7689833021164,0,None
4353,4471,4545,8.0,3.3157315,422.86666666666054,244.81319305578867,0,None
4354,4472,4546,7.0,3.3050284,422.95999999999384,244.85726010163626,0,None
4355,4473,4547,7.0,3.114327,423.05333333332715,244.89878446102142,0,None
4356,4474,4548,7.0,2.827376,423.14666666666045,244.93648280620576,0,None
4357,4475,4549,8.0,2.9241555,423.25333333332713,244.9754715458552,0,None
4358,4476,4550,8.0,2.1446795,423.3599999999938,245.00406727313995,1,4514
4359,4477,4551,8.0,2.5850613,423.4666666666605,245.03853475729625,0,None
4360,4478,4552,8.0,3.1944447,423.5733333333272,245.08112735271453,0,None
4361,4479,4553,8.0,3.1757674,423.67999999999387,245.1234709183375,0,None
4362,4480,4554,7.0,3.6710153,423.7733333333272,245.17241778850553,0,None
4363,4481,4555,7.0,2.943889,423.8666666666605,245.21166964054106,0,None
4364,4482,4556,7.0,3.5194554,423.9599999999938,245.25859571297963,0,None
4365,4483,4557,7.0,4.2402506,424.0533333333271,245.31513238747914,0,None
4366,4484,4558,8.0,2.987969,424.1599999999938,245.3549719731013,0,None
4367,4485,4559,8.0,2.9314995,424.26666666666046,245.39405863285066,0,None
4368,4486,4560,8.0,2.3824806,424.37333333332714,245.42582504113517,0,None
4369,4487,4561,7.0,3.2447948,424.46666666666044,245.4690889724096,0,None
4370,4488,4562,7.0,4.6874905,424.55999999999375,245.53158884525303,0,None
4371,4489,4563,7.0,3.9360375,424.65333333332705,245.58406934579216,0,None
4372,4490,4564,7.0,3.629877,424.74666666666036,245.63246770699823,0,None
4373,4491,4565,7.0,2.9348416,424.83999999999367,245.67159892876947,0,None
4374,4492,4566,8.0,3.7055197,424.94666666666035,245.72100585778557,0,None
4375,4493,4567,8.0,4.488852,425.05333333332703,245.7808572181066,0,None
4376,4494,4568,8.0,3.9377055,425.1599999999937,245.83335995833082,0,None
4377,4495,4569,8.0,4.07109,425.2666666666604,245.8876411612829,0,None
4378,4496,4570,7.0,3.9132428,425.3599999999937,245.93981773217521,0,None
4379,4497,4571,7.0,4.518199,425.453333333327,246.00006038506828,1,4535
4380,4498,4572,7.0,6.024244,425.5466666666603,246.08038363615674,0,None
4381,4499,4573,7.0,4.232042,425.6399999999936,246.13681086063386,0,None
4382,4500,4574,8.0,3.0822248,425.7466666666603,246.17790719191234,0,None
4383,4501,4575,8.0,2.2290916,425.853333333327,246.20762841383618,0,None
4384,4502,4576,8.0,3.6148024,425.95999999999367,246.2558257786433,0,None
4385,4503,4577,8.0,5.5660954,426.06666666666035,246.33004038333894,0,None
4386,4504,4578,7.0,4.75039,426.15999999999366,246.39337891737622,0,None
4387,4505,4579,7.0,3.8584085,426.25333333332696,246.44482436339064,0,None
4388,4506,4580,7.0,4.178316,426.34666666666027,246.50053524494174,0,None
4389,4507,4581,7.0,4.428179,426.4399999999936,246.5595776287715,0,None
4390,4508,4582,8.0,4.998093,426.54666666666026,246.6262188704809,0,None
4391,4509,4583,8.0,3.68537,426.65333333332694,246.67535713672643,0,None
4392,4510,4584,8.0,3.4465427,426.7599999999936,246.72131103992467,0,None
4393,4511,4585,7.0,3.8192239,426.85333333332693,246.77223402500158,0,None
4394,4512,4586,7.0,4.2059445,426.94666666666024,246.8283132855098,0,None
4395,4513,4587,7.0,5.158228,427.03999999999354,246.89708965778357,0,None
4396,4514,4588,7.0,4.872859,427.13333333332685,246.96206111113236,0,None
4397,4515,4589,7.0,4.1520095,427.22666666666015,247.01742123762773,1,4553
4398,4516,4590,8.0,2.7569356,427.33333333332683,247.05418037891394,0,None
4399,4517,4591,8.0,3.441279,427.4399999999935,247.10006409804032,0,None
4400,4518,4592,8.0,4.988371,427.5466666666602,247.1665757099788,0,None
4401,4519,4593,8.0,5.1508427,427.6533333333269,247.23525361220047,0,None
4402,4520,4594,7.0,4.707199,427.7466666666602,247.29801626682286,0,None
4403,4521,4595,7.0,3.0090084,427.8399999999935,247.3381363789241,0,None
4404,4522,4596,7.0,3.4912992,427.9333333333268,247.3846870342891,0,None
4405,4523,4597,7.0,3.899889,428.0266666666601,247.43668555418657,0,None
4406,4524,4598,7.0,3.6214566,428.1199999999934,247.48497164249426,0,None
4407,4525,4599,8.0,3.700585,428.2266666666601,247.53431277434038,0,None
4408,4526,4600,8.0,3.0328512,428.3333333333268,247.57475079059608,0,None
4409,4527,4601,8.0,3.7229743,428.43999999999346,247.62439044793456,0,None
4410,4528,4602,8.0,4.1305413,428.54666666666014,247.67946433226277,0,None
4411,4529,4603,8.0,4.046468,428.6533333333268,247.73341723601033,0,None
4412,4530,4604,8.0,3.9298491,428.7599999999935,247.78581522464762,0,None
4413,4531,4605,8.0,2.649479,428.8666666666602,247.82114161014567,0,None
4414,4532,4606,8.0,2.558848,428.9733333333269,247.85525958220174,0,None
4415,4533,4607,9.0,2.4929223,429.0933333333269,247.88849854628256,0,None
4416,4534,4608,9.0,3.5001116,429.2133333333269,247.93516670068115,0,None
4417,4535,4609,9.0,4.2762437,429.3333333333269,247.99218328317016,0,None
4418,4536,4610,9.0,4.016383,429.4533333333269,248.04573505878457,1,4574
4419,4537,4611,9.0,3.5407495,429.5733333333269,248.0929450527828,0,None
4420,4538,4612,9.0,3.4007697,429.6933333333269,248.13828864892335,0,None
4421,4539,4613,9.0,3.5303864,429.8133333333269,248.18536046822877,0,None
4422,4540,4614,10.0,3.774548,429.94666666666024,248.23568777561198,0,None
4423,4541,4615,9.0,3.053172,430.06666666666024,248.2763967370988,0,None
4424,4542,4616,9.0,3.2260566,430.18666666666024,248.3194108247758,0,None
4425,4543,4617,9.0,2.961885,430.30666666666025,248.35890262444823,0,None
4426,4544,4618,9.0,3.3967705,430.42666666666025,248.40419289747882,0,None
4427,4545,4619,9.0,4.2530336,430.54666666666026,248.46090001265216,0,None
4428,4546,4620,10.0,4.658581,430.6799999999936,248.52301442305256,0,None
4429,4547,4621,10.0,3.4338374,430.8133333333269,248.56879892190307,0,None
4430,4548,4622,10.0,1.3401983,430.94666666666024,248.5866682322821,0,None
4431,4549,4623,10.0,2.1303058,431.07999999999356,248.61507230917624,0,None
4432,4550,4624,9.0,3.8920712,431.19999999999357,248.6669665924709,0,None
4433,4551,4625,9.0,5.4885855,431.31999999999357,248.74014773209902,0,None
4434,4552,4626,10.0,5.081345,431.4533333333269,248.80789899985007,0,None
4435,4553,4627,10.0,3.3206553,431.5866666666602,248.8521744044623,0,None
4436,4554,4628,10.0,4.006346,431.71999999999355,248.9055923541388,0,None
4437,4555,4629,10.0,4.0182114,431.8533333333269,248.95916850566874,0,None
4438,4556,4630,10.0,3.4884949,431.9866666666602,249.0056817706427,1,4594
4439,4557,4631,10.0,3.1375508,432.1199999999935,249.04751578172056,0,None
4440,4558,4632,11.0,2.5170965,432.26666666666017,249.08107706864683,0,None
4441,4559,4633,10.0,3.6572914,432.3999999999935,249.12984095414487,0,None
4442,4560,4634,10.0,4.532886,432.5333333333268,249.19027943452207,0,None
4443,4561,4635,10.0,5.051801,432.66666666666015,249.25763678391783,0,None
4444,4562,4636,10.0,3.9017076,432.7999999999935,249.30965955257423,0,None
4445,4563,4637,11.0,2.3586812,432.9466666666601,249.3411086352667,0,None
4446,4564,4638,11.0,1.990002,433.09333333332677,249.36764199574796,0,None
4447,4565,4639,11.0,3.4638138,433.2399999999934,249.41382617950447,0,None
4448,4566,4640,11.0,4.998101,433.38666666666006,249.48046752929696,0,None
4449,4567,4641,10.0,4.618728,433.5199999999934,249.54205057144173,0,None
4450,4568,4642,10.0,3.8613153,433.6533333333267,249.59353477478035,0,None
4451,4569,4643,11.0,3.1515245,433.79999999999336,249.6355551020305,0,None
4452,4570,4644,11.0,4.670914,433.94666666666,249.6978339576722,0,None
4453,4571,4645,11.0,4.630586,434.09333333332665,249.75957510630298,0,None
4454,4572,4646,11.0,3.4245749,434.2399999999933,249.8052361043295,0,None
4455,4573,4647,11.0,2.8374395,434.38666666665995,249.84306863149015,0,None
4456,4574,4648,11.0,2.537374,434.5333333333266,249.87690028508513,0,None
4457,4575,4649,10.0,3.7633343,434.6666666666599,249.927078075409,0,None
4458,4576,4650,11.0,4.687707,434.81333333332657,249.98958083470671,0,None
4459,4577,4651,11.0,3.2689147,434.9599999999932,250.03316636403412,1,4615
4460,4578,4652,11.0,3.133247,435.10666666665986,250.07494298934947,0,None
4461,4579,4653,11.0,2.7154088,435.2533333333265,250.11114844004322,0,None
4462,4580,4654,11.0,3.1874294,435.39999999999316,250.15364749908457,0,None
4463,4581,4655,11.0,3.5539742,435.5466666666598,250.20103382110605,0,None
4464,4582,4656,11.0,3.523538,435.69333333332645,250.24801432927458,0,None
4465,4583,4657,11.0,3.660203,435.8399999999931,250.29681703567513,0,None
4466,4584,4658,11.0,3.447977,435.98666666665974,250.34279006322234,0,None
4467,4585,4659,11.0,3.4181337,436.1333333333264,250.38836517969776,0,None
4468,4586,4660,11.0,4.169498,436.27999999999304,250.4439584859213,0,None
4469,4587,4661,11.0,3.3928256,436.4266666666597,250.48919616063444,0,None
4470,4588,4662,11.0,2.7375798,436.57333333332633,250.52569722493496,0,None
4471,4589,4663,12.0,2.4987373,436.73333333332636,250.5590137227377,0,None
4472,4590,4664,12.0,3.3599424,436.8933333333264,250.6038129552206,0,None
4473,4591,4665,11.0,3.8138566,437.03999999999303,250.65466437657682,0,None
4474,4592,4666,11.0,4.0820303,437.1866666666597,250.70909144719448,0,None
4475,4593,4667,11.0,3.6960502,437.3333333333263,250.75837211608894,0,None
4476,4594,4668,11.0,3.7319574,437.47999999999297,250.8081315485637,0,None
4477,4595,4669,11.0,3.918467,437.6266666666596,250.86037777582808,0,None
4478,4596,4670,12.0,3.5211926,437.78666666665964,250.90732700983688,0,None
4479,4597,4671,12.0,3.8453646,437.94666666665967,250.9585985374451,0,None
4480,4598,4672,12.0,4.2611794,438.1066666666597,251.01541426340742,1,4636
4481,4599,4673,12.0,4.581488,438.2666666666597,251.07650077184044,0,None
4482,4600,4674,11.0,5.0610876,438.41333333332636,251.1439819399516,0,None
4483,4601,4675,11.0,4.694364,438.559999999993,251.20657346089683,0,None
4484,4602,4676,11.0,4.6667957,438.70666666665966,251.26879740397138,0,None
4485,4603,4677,11.0,4.127694,438.8533333333263,251.32383332570396,0,None
4486,4604,4678,11.0,4.0865674,438.99999999999295,251.37832089106243,0,None
4487,4605,4679,12.0,4.8675413,439.159999999993,251.4432214419047,0,None
4488,4606,4680,12.0,4.9626,439.319999999993,251.509389444987,0,None
4489,4607,4681,12.0,5.434423,439.479999999993,251.5818484179179,0,None
4490,4608,4682,11.0,5.5121417,439.6266666666597,251.65534364064536,0,None
4491,4609,4683,11.0,4.809378,439.7733333333263,251.71946868260702,0,None
4492,4610,4684,11.0,5.1812115,439.91999999999297,251.7885515022278,0,None
4493,4611,4685,11.0,4.892686,440.0666666666596,251.8537873140971,0,None
4494,4612,4686,11.0,4.703795,440.21333333332626,251.91650458017986,0,None
4495,4613,4687,11.0,4.965614,440.3599999999929,251.98271276474,0,None
4496,4614,4688,12.0,4.9406576,440.51999999999293,252.0485881996155,1,4652
4497,4615,4689,11.0,5.5866823,440.6666666666596,252.1230772972107,0,None
4498,4616,4690,11.0,5.6904716,440.8133333333262,252.19895025253297,0,None
4499,4617,4691,11.0,5.70714,440.9599999999929,252.27504545211792,0,None
4500,4618,4692,11.0,5.423224,441.1066666666595,252.3473551050822,0,None
4501,4619,4693,11.0,4.940051,441.25333333332617,252.41322245279946,0,None
4502,4620,4694,12.0,5.050904,441.4133333333262,252.48056783676145,0,None
4503,4621,4695,11.0,5.528802,441.55999999999284,252.5542851956685,0,None
4504,4622,4696,11.0,5.79335,441.7066666666595,252.63152986526487,0,None
4505,4623,4697,11.0,5.551675,441.85333333332613,252.70555219650265,0,None
4506,4624,4698,11.0,5.8737025,441.9999999999928,252.78386823018388,0,None
4507,4625,4699,11.0,5.9097524,442.1466666666594,252.86266492843623,0,None
4508,4626,4700,12.0,5.5416455,442.30666666665945,252.93655353546137,0,None
4509,4627,4701,11.0,5.5388255,442.4533333333261,253.01040454228715,1,4665
4510,4628,4702,11.0,5.7270846,442.59999999999275,253.08676567077632,0,None
4511,4629,4703,11.0,6.241373,442.7466666666594,253.16998397827143,0,None
4512,4630,4704,11.0,5.82696,442.89333333332604,253.24767677942907,0,None
4513,4631,4705,11.0,5.42434,443.0399999999927,253.3200013097127,0,None
4514,4632,4706,12.0,5.089278,443.1999999999927,253.3878583526611,0,None
4515,4633,4707,11.0,5.14725,443.34666666665936,253.4564883550008,0,None
4516,4634,4708,11.0,4.87828,443.493333333326,253.52153209050496,0,None
4517,4635,4709,11.0,4.4907875,443.63999999999265,253.581409257253,0,None
4518,4636,4710,12.0,4.562353,443.7999999999927,253.64224063237506,0,None
4519,4637,4711,12.0,4.631043,443.9599999999927,253.70398787180582,0,None
4520,4638,4712,11.0,4.733852,444.10666666665935,253.76710589726764,0,None
4521,4639,4713,11.0,4.9243345,444.253333333326,253.83276369094847,0,None
4522,4640,4714,11.0,4.421621,444.39999999999264,253.89171863555907,0,None
4523,4641,4715,11.0,4.246009,444.5466666666593,253.94833208719888,0,None
4524,4642,4716,12.0,3.932033,444.7066666666593,254.00075919469197,1,4680
4525,4643,4717,12.0,3.5457978,444.86666666665934,254.04803649902342,0,None
4526,4644,4718,11.0,3.327465,445.013333333326,254.0924026997884,0,None
4527,4645,4719,11.0,3.5102391,445.15999999999264,254.13920588811237,0,None
4528,4646,4720,11.0,3.6777868,445.3066666666593,254.18824304580687,0,None
4529,4647,4721,11.0,3.5343933,445.45333333332593,254.2353682899475,0,None
4530,4648,4722,12.0,3.463678,445.61333333332595,254.2815506617228,0,None
4531,4649,4723,12.0,3.4651852,445.773333333326,254.32775313059489,0,None
4532,4650,4724,12.0,3.623744,445.933333333326,254.37606971740723,0,None
4533,4651,4725,11.0,4.02979,446.07999999999265,254.4298002497355,0,None
4534,4652,4726,11.0,3.5536404,446.2266666666593,254.47718212127685,0,None
4535,4653,4727,11.0,3.0474744,446.37333333332595,254.51781511306763,0,None
4536,4654,4728,11.0,3.2450438,446.5199999999926,254.56108236312866,0,None
4537,4655,4729,12.0,3.7180104,446.6799999999926,254.61065583546957,0,None
4538,4656,4730,12.0,4.4689393,446.83999999999264,254.67024169286094,0,None
4539,4657,4731,12.0,4.267869,446.99999999999267,254.72714661280315,0,None
4540,4658,4732,11.0,4.185136,447.1466666666593,254.7829484240214,0,None
4541,4659,4733,11.0,3.1800475,447.29333333332596,254.82534905751547,0,None
4542,4660,4734,12.0,3.582305,447.453333333326,254.87311312357585,0,None
4543,4661,4735,12.0,4.691075,447.613333333326,254.93566078821817,0,None
4544,4662,4736,12.0,4.9610033,447.77333333332604,255.00180749893187,1,4700
4545,4663,4737,12.0,5.0671,447.93333333332606,255.06936883290606,0,None
4546,4664,4738,11.0,4.631647,448.0799999999927,255.13112412770587,0,None
4547,4665,4739,11.0,4.7619534,448.22666666665936,255.19461683909097,0,None
4548,4666,4740,12.0,4.9134655,448.3866666666594,255.26012971242267,0,None
4549,4667,4741,12.0,4.8865795,448.5466666666594,255.32528410593667,0,None
4550,4668,4742,12.0,4.675287,448.70666666665943,255.38762126286824,0,None
4551,4669,4743,12.0,4.113112,448.86666666665946,255.44246275583902,0,None
4552,4670,4744,12.0,4.9849787,449.0266666666595,255.5089291381836,0,None
